CUSTOMER_ID,PRODUCT_TYPE,CHURN_STATUS,DURATION,TRAFFIC_SOURCE,GENDER,AGE_BUCKET,STATE,CARRIER_NAME,SUBMIT_METHOD,REVENUE_RECEIVED
C327,Product B,0,590,Source 200,F,Age Range 1,VA,Carrier 3,Phone,122
C328,Product A,1,0,Source 88,M,Age Range 2,MI,Carrier 5,Phone,0
C329,Product A,0,441,Source 1,F,Age Range 1,OH,Carrier 5,Phone,557.22
C330,Product A,1,274,Source 95,F,Age Range 2,CT,Carrier 5,Phone,602.5
C331,Product A,1,217,Source 188,F,Age Range 2,FL,Carrier 1,Phone,603
C332,Product A,0,220,Source 81,F,Age Range 1,FL,Carrier 5,Phone,333
C333,Product A,0,525,Source 1,M,Age Range 2,GA,Carrier 1,Phone,492.42
C334,Product A,1,26,Source 95,F,Age Range 2,FL,Carrier 3,Phone,59.75
C335,Product A,1,0,Source 104,F,Age Range 1,CA,Carrier 1,Phone,62
C336,Product B,0,531,Source 176,M,Age Range 2,IL,Carrier 5,Web,175
C337,Product A,0,143,Source 1,F,Age Range 1,CA,Carrier 5,Phone,332.25
C338,Product B,0,226,Source 181,F,Age Range 1,MI,Carrier 5,Phone,63
C339,Product A,1,368,Source 95,F,Age Range 1,NY,Carrier 4,Phone,363
C340,Product B,1,541,Source 133,M,Age Range 2,VA,Carrier 3,Web,128
C341,Product B,1,1613,Source 43,F,Age Range 3,IL,Carrier 3,Web,258
C342,Product A,0,475,Source 1,F,Age Range 1,MI,Carrier 3,Phone,816.81
C343,Product A,0,1169,Source 95,M,Age Range 2,LA,Carrier 1,Phone,1188.75
C344,Product A,0,588,Source 1,F,Age Range 1,MO,Carrier 1,Phone,551.25
C345,Product A,0,598,Source 95,F,Age Range 1,GA,Carrier 1,Phone,828.75
C346,Product C,0,685,Source 160,M,Age Range 1,CT,Carrier 4,Phone,282
C347,Product A,0,957,Source 171,M,Age Range 1,TX,Carrier 1,Phone,1004.29
C348,Product B,0,1319,Source 173,F,Age Range 1,TX,Carrier 2,Phone,174
C349,Product A,1,732,Source 1,M,Age Range 2,WA,Carrier 3,Phone,909
C350,Product A,0,597,Source 222,M,Age Range 1,VA,Carrier 3,Phone,802.81
C351,Product B,0,218,Source 206,M,Age Range 1,TX,Carrier 2,Phone,73
C352,Product B,0,1052,Source 222,F,Age Range 3,WV,Carrier 5,Web,176.35
C353,Product A,0,109,Source 218,M,Age Range 1,PA,Carrier 5,Phone,461.67
C354,Product B,0,592,Source 173,M,Age Range 3,NJ,Carrier 5,Web,192
C355,Product A,0,652,Source 1,M,Age Range 2,SD,Carrier 3,Phone,1087
C356,Product B,1,184,Source 181,M,Age Range 2,KY,Carrier 1,Phone,48.02
C357,Product A,1,514,Source 199,M,Age Range 1,OH,Carrier 5,Phone,391.3
C358,Product C,0,592,Source 222,F,Age Range 1,IA,Carrier 3,Phone,278.4
C359,Product A,0,530,Source 95,M,Age Range 2,GA,Carrier 1,Phone,765.25
C360,Product A,0,224,Source 227,F,Age Range 1,IN,Carrier 5,Phone,336
C361,Product B,0,2419,Source 95,F,Age Range 1,MI,Carrier 3,Web,351
C362,Product A,1,20,Source 2,F,Age Range 1,TX,Carrier 3,Phone,65.75
C363,Product A,0,1503,Source 95,M,Age Range 1,FL,Carrier 3,Phone,1672.75
C364,Product B,0,230,Source 200,M,Age Range 1,AZ,Carrier 5,Phone,60
C365,Product A,0,593,Source 160,M,Age Range 1,FL,Carrier 5,Phone,294
C366,Product B,1,1031,Source 222,M,Age Range 1,CO,Carrier 5,Web,68.7
C367,Product A,0,1688,Source 95,M,Age Range 1,TN,Carrier 3,Phone,1661.75
C368,Product A,1,334,Source 1,F,Age Range 2,AL,Carrier 3,Phone,544
C369,Product A,1,364,Source 160,M,Age Range 3,NY,Carrier 5,Phone,662.56
C370,Product C,1,371,Source 95,M,Age Range 1,TX,Carrier 2,Phone,289.06
C371,Product A,0,377,Source 233,M,Age Range 3,NC,Carrier 3,Phone,807.81
C372,Product A,1,360,Source 1,M,Age Range 1,LA,Carrier 3,Phone,584.4
C373,Product A,1,118,Source 95,F,Age Range 1,GA,Carrier 3,Phone,269.2
C374,Product A,0,584,Source 1,F,Age Range 1,CO,Carrier 3,Phone,598.81
C375,Product A,0,217,Source 1,M,Age Range 2,MO,Carrier 1,Phone,606
C376,Product A,0,685,Source 1,M,Age Range 2,GA,Carrier 3,Phone,733
C377,Product A,1,356,Source 1,M,Age Range 2,NC,Carrier 3,Phone,601
C378,Product A,0,254,Source 81,F,Age Range 2,FL,Carrier 5,Phone,212.14
C379,Product B,1,58,Source 178,M,Age Range 2,MI,Carrier 5,Web,21
C380,Product A,0,201,Source 1,F,Age Range 2,GA,Carrier 5,Phone,634
C381,Product B,0,415,Source 160,F,Age Range 1,VA,Carrier 5,Phone,183
C382,Product A,1,119,Source 95,F,Age Range 3,TX,Carrier 1,Phone,523
C383,Product A,0,1684,Source 95,F,Age Range 1,FL,Carrier 3,Phone,1663.75
C384,Product A,1,213,Source 222,F,Age Range 1,WI,Carrier 3,Web,566.58
C385,Product A,0,223,Source 200,F,Age Range 2,MN,Carrier 3,Web,412
C386,Product A,1,761,Source 95,M,Age Range 2,MI,Carrier 3,Phone,716.71
C387,Product A,0,226,Source 1,F,Age Range 1,CA,Carrier 5,Phone,445
C388,Product A,0,222,Source 189,M,Age Range 1,FL,Carrier 1,Phone,384
C389,Product B,1,1696,Source 95,F,Age Range 3,UT,Carrier 3,Phone,259
C390,Product C,1,211,Source 95,M,Age Range 3,MD,Carrier 4,Phone,424.2
C391,Product B,0,1049,Source 2,F,Age Range 1,LA,Carrier 5,Phone,309
C392,Product A,0,229,Source 194,F,Age Range 2,TX,Carrier 5,Phone,630
C393,Product A,0,1320,Source 95,F,Age Range 1,TX,Carrier 3,Phone,1443
C394,Product B,0,225,Source 190,F,Age Range 1,OH,Carrier 5,Phone,59
C395,Product A,0,593,Source 1,M,Age Range 2,SC,Carrier 5,Phone,711.26
C396,Product A,1,1223,Source 95,M,Age Range 1,GA,Carrier 3,Phone,1385
C397,Product A,1,0,Source 43,F,Age Range 1,IL,Carrier 3,Phone,408
C398,Product A,1,636,Source 1,F,Age Range 1,TX,Carrier 3,Phone,635
C399,Product A,1,0,Source 191,M,Age Range 1,FL,Carrier 5,Web,0
C400,Product A,1,1487,Source 95,F,Age Range 1,TX,Carrier 3,Phone,1623
C401,Product B,1,329,Source 211,M,Age Range 2,MI,Carrier 5,Phone,118.33
C402,Product A,0,219,Source 1,F,Age Range 2,MO,Carrier 5,Phone,636
C403,Product A,0,590,Source 1,M,Age Range 2,KS,Carrier 1,Phone,767.25
C404,Product A,1,370,Source 178,M,Age Range 2,MI,Carrier 4,Phone,410
C405,Product A,0,983,Source 182,M,Age Range 2,AZ,Carrier 5,Phone,575.58
C406,Product A,1,273,Source 1,M,Age Range 1,FL,Carrier 5,Phone,316
C407,Product A,1,728,Source 95,M,Age Range 1,VA,Carrier 3,Web,727.5
C408,Product A,0,287,Source 72,M,Age Range 3,WA,Carrier 2,Phone,167.7
C409,Product A,0,221,Source 178,M,Age Range 1,FL,Carrier 1,Phone,392
C410,Product B,1,304,Source 178,F,Age Range 1,NC,Carrier 3,Phone,54.08
C411,Product A,0,594,Source 160,F,Age Range 1,NY,Carrier 4,Phone,505
C412,Product B,0,1326,Source 173,F,Age Range 1,NJ,Carrier 3,Phone,188
C413,Product A,0,346,Source 81,M,Age Range 1,CA,Carrier 5,Phone,512.28
C414,Product A,0,131,Source 2,F,Age Range 2,TX,Carrier 5,Phone,255.5
C415,Product A,1,2073,Source 164,M,Age Range 2,NC,Carrier 3,Phone,1929.25
C416,Product A,1,361,Source 95,F,Age Range 2,NY,Carrier 4,Phone,310.08
C417,Product A,0,531,Source 95,F,Age Range 2,NY,Carrier 1,Phone,341.25
C418,Product B,0,598,Source 222,M,Age Range 1,CA,Carrier 5,Web,184
C419,Product B,0,598,Source 178,F,Age Range 1,FL,Carrier 5,Phone,147
C420,Product A,1,488,Source 117,M,Age Range 1,TX,Carrier 3,Phone,800
C421,Product A,0,2106,Source 95,F,Age Range 3,NM,Carrier 3,Phone,1979.75
C422,Product A,0,552,Source 1,M,Age Range 2,KY,Carrier 4,Phone,462.03
C423,Product A,1,889,Source 182,F,Age Range 1,AZ,Carrier 5,Phone,749.33
C424,Product C,0,1263,Source 160,F,Age Range 3,DE,Carrier 3,Phone,1071.52
C425,Product B,1,1650,Source 164,M,Age Range 3,NC,Carrier 3,Phone,276.53
C426,Product A,1,729,Source 95,M,Age Range 1,NJ,Carrier 1,Phone,762
C427,Product A,0,928,Source 1,M,Age Range 1,MS,Carrier 3,Phone,1092
C428,Product A,1,363,Source 141,M,Age Range 1,TX,Carrier 3,Phone,400.5
C429,Product C,0,950,Source 178,M,Age Range 1,AZ,Carrier 3,Phone,405.49
C430,Product A,0,404,Source 1,F,Age Range 1,OH,Carrier 5,Phone,492.89
C431,Product A,0,956,Source 184,M,Age Range 2,AZ,Carrier 2,Phone,1025
C432,Product A,1,332,Source 95,M,Age Range 2,NV,Carrier 1,Phone,342.58
C433,Product A,0,344,Source 194,F,Age Range 1,TX,Carrier 5,Phone,292.89
C434,Product A,0,588,Source 2,M,Age Range 1,LA,Carrier 3,Phone,590.81
C435,Product B,0,1324,Source 95,F,Age Range 1,DE,Carrier 3,Phone,223
C436,Product A,1,850,Source 95,F,Age Range 3,FL,Carrier 3,Phone,955.72
C437,Product A,1,359,Source 95,M,Age Range 1,FL,Carrier 5,Phone,325
C438,Product A,1,1112,Source 95,F,Age Range 2,IN,Carrier 3,Phone,922
C439,Product A,0,220,Source 194,M,Age Range 2,PA,Carrier 1,Phone,653
C440,Product A,0,833,Source 1,F,Age Range 3,KY,Carrier 3,Phone,1089
C441,Product B,0,1176,Source 178,F,Age Range 1,NJ,Carrier 3,Phone,223
C442,Product A,0,287,Source 1,F,Age Range 1,LA,Carrier 3,Phone,450.31
C443,Product A,0,1269,Source 95,M,Age Range 1,NJ,Carrier 1,Phone,1402.19
C444,Product A,0,835,Source 2,M,Age Range 2,NJ,Carrier 1,Phone,1260.98
C445,Product A,0,315,Source 81,F,Age Range 2,TX,Carrier 5,Phone,351.89
C446,Product A,0,220,Source 199,F,Age Range 1,CT,Carrier 1,Phone,409
C447,Product A,1,216,Source 160,F,Age Range 1,MS,Carrier 3,Phone,595
C448,Product B,1,360,Source 202,M,Age Range 1,MO,Carrier 3,Web,94
C449,Product A,1,303,Source 233,F,Age Range 2,AL,Carrier 2,Phone,580.83
C450,Product A,1,1091,Source 164,F,Age Range 1,TX,Carrier 1,Phone,789.16
C451,Product B,0,590,Source 190,M,Age Range 1,VA,Carrier 3,Phone,108
C452,Product C,0,1075,Source 178,F,Age Range 1,TX,Carrier 4,Phone,1175.6
C453,Product C,0,920,Source 164,F,Age Range 1,SC,Carrier 3,Phone,1166.06
C454,Product A,0,526,Source 88,M,Age Range 1,LA,Carrier 5,Phone,737.69
C455,Product A,0,170,Source 200,F,Age Range 1,CA,Carrier 5,Phone,634.5
C456,Product A,1,728,Source 211,M,Age Range 1,IN,Carrier 4,Phone,661.06
C457,Product B,1,1460,Source 164,M,Age Range 1,AL,Carrier 5,Web,256.8
C458,Product A,0,217,Source 213,F,Age Range 1,GA,Carrier 5,Phone,339
C459,Product A,0,863,Source 1,M,Age Range 1,MN,Carrier 3,Phone,1090
C460,Product B,0,598,Source 1,F,Age Range 1,FL,Carrier 1,Phone,135.06
C461,Product A,0,230,Source 81,M,Age Range 1,NY,Carrier 5,Web,330
C462,Product B,0,951,Source 191,F,Age Range 1,AL,Carrier 3,Web,180
C463,Product B,1,212,Source 95,F,Age Range 1,VA,Carrier 3,Phone,59.4
C464,Product A,0,228,Source 185,F,Age Range 1,NH,Carrier 5,Phone,637
C465,Product B,0,586,Source 117,F,Age Range 1,WA,Carrier 5,Web,150
C466,Product A,1,232,Source 222,F,Age Range 1,WA,Carrier 3,Web,409
C467,Product B,1,24,Source 1,F,Age Range 2,OK,Carrier 5,Phone,13.33
C468,Product A,1,1011,Source 210,M,Age Range 2,FL,Carrier 3,Phone,912.07
C469,Product A,1,61,Source 1,F,Age Range 1,SC,Carrier 5,Phone,59.67
C470,Product A,1,119,Source 1,F,Age Range 2,NY,Carrier 5,Phone,104
C471,Product A,0,949,Source 95,F,Age Range 1,HI,Carrier 3,Phone,889
C472,Product A,1,307,Source 1,M,Age Range 2,MI,Carrier 5,Phone,544
C473,Product A,0,591,Source 1,F,Age Range 2,IA,Carrier 1,Phone,759.25
C474,Product A,1,180,Source 1,M,Age Range 2,TX,Carrier 5,Phone,173
C475,Product A,0,1710,Source 178,M,Age Range 2,FL,Carrier 3,Phone,1648.48
C476,Product A,1,731,Source 164,F,Age Range 1,UT,Carrier 3,Phone,687.04
C477,Product A,0,594,Source 190,M,Age Range 1,GA,Carrier 5,Phone,457.26
C478,Product A,1,307,Source 1,F,Age Range 1,GA,Carrier 1,Phone,530
C479,Product B,0,949,Source 190,M,Age Range 1,NY,Carrier 3,Phone,192
C480,Product B,0,742,Source 179,M,Age Range 1,NY,Carrier 3,Phone,139.67
C481,Product B,1,605,Source 95,M,Age Range 2,PA,Carrier 3,Web,133
C482,Product A,0,930,Source 2,F,Age Range 1,KS,Carrier 3,Phone,1086
C483,Product B,1,361,Source 95,F,Age Range 3,PA,Carrier 3,Phone,62
C484,Product A,0,217,Source 191,F,Age Range 2,WI,Carrier 4,Phone,654.08
C485,Product A,1,26,Source 1,F,Age Range 2,CA,Carrier 3,Phone,76.08
C486,Product B,0,223,Source 171,M,Age Range 2,FL,Carrier 5,Web,78
C487,Product A,0,557,Source 189,F,Age Range 1,NY,Carrier 5,Phone,716.26
C488,Product A,0,225,Source 1,F,Age Range 2,AL,Carrier 3,Phone,629
C489,Product A,0,107,Source 225,M,Age Range 2,FL,Carrier 3,Phone,487.33
C490,Product A,0,922,Source 72,F,Age Range 1,WA,Carrier 2,Phone,483.3
C491,Product A,1,214,Source 95,M,Age Range 2,GA,Carrier 3,Phone,540.08
C492,Product B,0,229,Source 227,F,Age Range 1,FL,Carrier 5,Phone,55
C493,Product A,1,372,Source 191,M,Age Range 1,KS,Carrier 1,Phone,830
C494,Product A,0,193,Source 181,F,Age Range 3,TX,Carrier 3,Phone,629
C495,Product B,1,814,Source 95,M,Age Range 1,OH,Carrier 5,Web,124.75
C496,Product A,0,588,Source 1,M,Age Range 2,MN,Carrier 3,Phone,422.56
C497,Product A,1,423,Source 1,M,Age Range 2,ID,Carrier 3,Phone,916
C498,Product A,1,300,Source 95,M,Age Range 1,GA,Carrier 3,Phone,368.08
C499,Product B,0,592,Source 176,F,Age Range 1,FL,Carrier 1,Phone,127.06
C500,Product C,0,958,Source 125,F,Age Range 1,PA,Carrier 3,Phone,301.01
C501,Product A,0,955,Source 182,F,Age Range 1,AZ,Carrier 5,Phone,757.83
C502,Product A,0,228,Source 213,F,Age Range 3,WA,Carrier 5,Phone,637
C503,Product B,0,1228,Source 95,F,Age Range 1,VA,Carrier 3,Phone,225
C504,Product B,0,1263,Source 43,F,Age Range 3,PA,Carrier 3,Phone,216
C505,Product A,1,432,Source 43,F,Age Range 1,CO,Carrier 4,Phone,418.66
C506,Product A,0,923,Source 1,M,Age Range 2,PA,Carrier 1,Phone,1066.29
C507,Product A,1,1093,Source 43,M,Age Range 1,MI,Carrier 4,Phone,558
C508,Product C,0,535,Source 1,F,Age Range 1,OK,Carrier 3,Phone,56.76
C509,Product A,0,1500,Source 95,F,Age Range 1,MS,Carrier 3,Phone,1662.75
C510,Product A,0,219,Source 188,M,Age Range 1,NY,Carrier 5,Web,337
C511,Product A,1,0,Source 145,F,Age Range 3,GA,Carrier 5,Phone,0
C512,Product A,0,440,Source 88,F,Age Range 1,LA,Carrier 3,Phone,496.64
C513,Product B,1,365,Source 239,F,Age Range 1,WI,Carrier 3,Web,87
C514,Product A,0,1288,Source 178,M,Age Range 2,OK,Carrier 3,Phone,1141.79
C515,Product A,0,161,Source 228,F,Age Range 1,CA,Carrier 5,Phone,371.83
C516,Product A,1,55,Source 1,M,Age Range 1,CO,Carrier 3,Phone,81.58
C517,Product C,1,367,Source 88,F,Age Range 1,NC,Carrier 3,Phone,399.42
C518,Product B,0,590,Source 189,F,Age Range 1,WA,Carrier 1,Web,131.06
C519,Product A,0,919,Source 1,F,Age Range 2,TX,Carrier 3,Phone,910
C520,Product A,1,300,Source 1,M,Age Range 2,LA,Carrier 3,Phone,675
C521,Product A,1,55,Source 170,M,Age Range 2,AL,Carrier 3,Web,113.25
C522,Product B,0,2228,Source 201,M,Age Range 3,KS,Carrier 3,Phone,341
C523,Product A,0,1021,Source 200,F,Age Range 1,WA,Carrier 3,Phone,1452
C524,Product A,0,189,Source 1,F,Age Range 2,AZ,Carrier 3,Phone,592.08
C525,Product A,0,192,Source 185,M,Age Range 1,MD,Carrier 1,Phone,557.58
C526,Product A,0,103,Source 72,F,Age Range 1,WA,Carrier 2,Phone,84.66
C527,Product A,0,624,Source 72,M,Age Range 2,WA,Carrier 2,Phone,330.3
C528,Product A,0,1318,Source 95,M,Age Range 2,OH,Carrier 1,Phone,1113.25
C529,Product B,1,28,Source 178,F,Age Range 1,TX,Carrier 1,Web,60.33
C530,Product A,1,61,Source 164,F,Age Range 1,AZ,Carrier 3,Phone,116.21
C531,Product B,0,622,Source 179,M,Age Range 1,NJ,Carrier 5,Web,249
C532,Product B,1,544,Source 43,M,Age Range 3,PA,Carrier 5,Phone,168
C533,Product A,1,0,Source 1,M,Age Range 2,PA,Carrier 1,Phone,0
C534,Product A,1,361,Source 1,F,Age Range 1,NY,Carrier 1,Phone,279
C535,Product A,0,718,Source 1,F,Age Range 2,IN,Carrier 3,Phone,1013
C536,Product A,1,152,Source 1,M,Age Range 1,PA,Carrier 3,Phone,179.33
C537,Product A,1,91,Source 171,F,Age Range 1,FL,Carrier 3,Phone,612
C538,Product A,1,365,Source 222,M,Age Range 1,FL,Carrier 3,Phone,402.5
C539,Product B,0,1324,Source 222,M,Age Range 1,NC,Carrier 3,Phone,206
C540,Product C,0,646,Source 178,M,Age Range 3,NC,Carrier 4,Phone,359.07
C541,Product B,0,1405,Source 95,F,Age Range 1,GA,Carrier 3,Phone,263
C542,Product A,0,103,Source 2,M,Age Range 3,TX,Carrier 3,Phone,639
C543,Product A,1,366,Source 95,F,Age Range 2,FL,Carrier 2,Phone,348.59
C544,Product A,1,1639,Source 210,M,Age Range 2,TX,Carrier 3,Phone,1782
C545,Product B,1,364,Source 160,M,Age Range 1,IA,Carrier 5,Web,79
C546,Product A,1,362,Source 167,F,Age Range 1,OR,Carrier 3,Phone,378
C547,Product A,1,362,Source 201,F,Age Range 2,NV,Carrier 4,Phone,612.04
C548,Product A,1,301,Source 95,F,Age Range 1,TX,Carrier 2,Phone,291.67
C549,Product C,0,917,Source 95,F,Age Range 1,NV,Carrier 3,Phone,87.7
C550,Product A,1,300,Source 2,M,Age Range 1,TX,Carrier 3,Phone,508.75
C551,Product B,0,220,Source 81,F,Age Range 1,CA,Carrier 3,Phone,86
C552,Product B,1,935,Source 95,F,Age Range 3,WA,Carrier 3,Phone,177
C553,Product A,1,0,Source 178,F,Age Range 1,IL,Carrier 3,Web,20
C554,Product B,1,1823,Source 95,M,Age Range 1,NC,Carrier 3,Phone,273.22
C555,Product B,0,111,Source 192,M,Age Range 3,VA,Carrier 3,Web,112
C556,Product A,0,592,Source 1,M,Age Range 2,KY,Carrier 4,Phone,480.12
C557,Product B,1,364,Source 222,M,Age Range 1,IN,Carrier 3,Phone,92
C558,Product A,0,220,Source 160,M,Age Range 1,GA,Carrier 1,Phone,608
C559,Product A,0,1254,Source 170,F,Age Range 1,TX,Carrier 3,Phone,1202.08
C560,Product A,0,588,Source 95,M,Age Range 1,AZ,Carrier 5,Phone,548
C561,Product C,0,1303,Source 43,M,Age Range 1,PA,Carrier 3,Phone,1974
C562,Product A,1,0,Source 1,M,Age Range 2,KY,Carrier 4,Phone,213.68
C563,Product A,1,524,Source 107,M,Age Range 3,IL,Carrier 3,Phone,938
C564,Product B,0,1315,Source 141,F,Age Range 1,NC,Carrier 3,Web,194
C565,Product A,1,424,Source 1,F,Age Range 2,OK,Carrier 2,Phone,743
C566,Product A,1,948,Source 95,F,Age Range 3,NY,Carrier 4,Phone,1218.08
C567,Product A,0,225,Source 160,M,Age Range 1,SC,Carrier 5,Phone,345
C568,Product A,0,898,Source 1,F,Age Range 1,TX,Carrier 3,Phone,1099
C569,Product A,1,59,Source 193,F,Age Range 2,IL,Carrier 3,Phone,72.42
C570,Product B,1,457,Source 40,M,Age Range 1,MD,Carrier 5,Phone,92.46
C571,Product A,0,158,Source 104,F,Age Range 1,CA,Carrier 4,Phone,622.83
C572,Product A,1,251,Source 178,F,Age Range 1,CA,Carrier 5,Phone,776.33
C573,Product B,0,217,Source 181,M,Age Range 1,MO,Carrier 5,Phone,59
C574,Product C,0,291,Source 81,F,Age Range 1,TN,Carrier 4,Phone,300.4
C575,Product B,0,136,Source 200,M,Age Range 3,VA,Carrier 5,Phone,121
C576,Product B,0,224,Source 171,M,Age Range 2,NC,Carrier 5,Web,110
C577,Product B,1,365,Source 160,M,Age Range 1,NV,Carrier 5,Web,53
C578,Product A,1,958,Source 53,F,Age Range 1,TX,Carrier 3,Phone,1107
C579,Product A,0,467,Source 1,M,Age Range 1,CT,Carrier 5,Phone,653.31
C580,Product C,0,1440,Source 2,F,Age Range 1,IL,Carrier 4,Phone,1438.42
C581,Product B,0,227,Source 171,F,Age Range 1,PA,Carrier 2,Phone,70
C582,Product A,1,121,Source 42,M,Age Range 1,NY,Carrier 5,Phone,212
C583,Product A,0,215,Source 1,F,Age Range 2,OH,Carrier 1,Phone,520.94
C584,Product A,1,93,Source 43,F,Age Range 2,OH,Carrier 3,Phone,237.13
C585,Product A,0,588,Source 1,M,Age Range 3,TX,Carrier 3,Phone,592.81
C586,Product A,1,1000,Source 154,F,Age Range 2,GA,Carrier 3,Phone,996.37
C587,Product C,0,980,Source 164,M,Age Range 1,PA,Carrier 4,Phone,385.41
C588,Product B,0,592,Source 160,M,Age Range 2,CA,Carrier 5,Web,77.26
C589,Product A,0,142,Source 1,M,Age Range 1,OR,Carrier 3,Phone,518.25
C590,Product B,0,586,Source 2,M,Age Range 1,PA,Carrier 5,Phone,150
C591,Product B,0,588,Source 200,F,Age Range 1,CA,Carrier 3,Web,144
C592,Product A,1,366,Source 1,F,Age Range 1,NE,Carrier 3,Phone,393
C593,Product A,1,269,Source 1,F,Age Range 2,GA,Carrier 5,Phone,657.56
C594,Product A,0,224,Source 1,F,Age Range 1,AL,Carrier 3,Phone,412
C595,Product A,0,590,Source 200,M,Age Range 2,SC,Carrier 2,Phone,1042
C596,Product B,0,228,Source 190,F,Age Range 1,FL,Carrier 3,Phone,118
C597,Product B,1,1830,Source 164,M,Age Range 1,CA,Carrier 5,Phone,198.9
C598,Product A,0,232,Source 191,F,Age Range 2,TX,Carrier 5,Phone,633
C599,Product B,0,223,Source 190,M,Age Range 1,TX,Carrier 5,Phone,120
C600,Product A,1,1830,Source 164,M,Age Range 1,FL,Carrier 3,Phone,1566.16
C601,Product A,0,229,Source 1,F,Age Range 1,MO,Carrier 4,Phone,663.08
C602,Product B,0,191,Source 181,F,Age Range 1,AZ,Carrier 5,Phone,103
C603,Product A,0,167,Source 184,M,Age Range 2,PA,Carrier 3,Phone,393.5
C604,Product A,0,223,Source 95,F,Age Range 1,NY,Carrier 5,Phone,342
C605,Product A,0,958,Source 95,F,Age Range 1,GA,Carrier 3,Phone,897
C606,Product A,1,28,Source 1,M,Age Range 1,IL,Carrier 3,Phone,51.42
C607,Product A,0,1315,Source 95,F,Age Range 1,FL,Carrier 3,Phone,1448
C608,Product A,0,585,Source 160,M,Age Range 2,PA,Carrier 1,Phone,833
C609,Product A,0,226,Source 170,M,Age Range 1,TX,Carrier 5,Phone,338
C610,Product B,0,217,Source 81,M,Age Range 1,NJ,Carrier 1,Phone,55
C611,Product A,1,516,Source 164,F,Age Range 2,WA,Carrier 3,Phone,690.75
C612,Product C,0,321,Source 2,F,Age Range 1,NY,Carrier 4,Phone,183.7
C613,Product A,0,251,Source 193,F,Age Range 1,PA,Carrier 3,Phone,425.81
C614,Product A,0,806,Source 1,M,Age Range 2,GA,Carrier 1,Phone,1003.29
C615,Product A,0,227,Source 238,F,Age Range 1,TX,Carrier 5,Phone,624
C616,Product A,0,467,Source 72,F,Age Range 1,WA,Carrier 2,Phone,234.3
C617,Product A,0,1048,Source 170,M,Age Range 2,FL,Carrier 5,Phone,1230.06
C618,Product A,0,896,Source 53,F,Age Range 1,VA,Carrier 3,Phone,760
C619,Product B,1,247,Source 88,F,Age Range 1,FL,Carrier 5,Phone,87
C620,Product A,0,585,Source 1,M,Age Range 2,GA,Carrier 2,Phone,698
C621,Product B,0,1470,Source 95,F,Age Range 2,NC,Carrier 3,Phone,270
C622,Product B,1,1406,Source 201,F,Age Range 3,AR,Carrier 3,Phone,228
C623,Product A,1,26,Source 95,M,Age Range 1,WV,Carrier 3,Phone,58.75
C624,Product A,0,222,Source 1,F,Age Range 1,CA,Carrier 5,Phone,436
C625,Product A,1,87,Source 181,M,Age Range 1,NC,Carrier 1,Phone,105
C626,Product B,0,233,Source 181,F,Age Range 1,FL,Carrier 5,Web,65
C627,Product A,0,655,Source 167,M,Age Range 2,AR,Carrier 3,Phone,1090
C628,Product A,1,339,Source 1,M,Age Range 1,OH,Carrier 5,Phone,550
C629,Product A,1,26,Source 1,M,Age Range 2,PA,Carrier 3,Phone,65.25
C630,Product A,0,1801,Source 222,M,Age Range 1,FL,Carrier 3,Phone,1726.49
C631,Product A,1,392,Source 57,M,Age Range 3,KY,Carrier 4,Phone,392.63
C632,Product B,1,360,Source 215,M,Age Range 1,TN,Carrier 5,Web,51
C633,Product A,1,357,Source 1,F,Age Range 1,TN,Carrier 5,Phone,364
C634,Product A,0,1318,Source 95,M,Age Range 1,TX,Carrier 3,Phone,1236
C635,Product A,0,102,Source 1,M,Age Range 2,TX,Carrier 5,Phone,425
C636,Product A,1,61,Source 1,F,Age Range 2,PA,Carrier 3,Phone,124.25
C637,Product A,0,223,Source 200,F,Age Range 2,NY,Carrier 5,Phone,333
C638,Product B,0,1692,Source 178,M,Age Range 1,MD,Carrier 3,Phone,265
C639,Product A,0,964,Source 95,M,Age Range 1,MO,Carrier 1,Phone,540.96
